theta,followerNo,deviation
15.120000000000001,1.0,-0.011023573590732028
15.120000000000001,2.0,0.02641988176587251
15.120000000000001,3.0,0.04174307699523361
15.48,0.0,-0.04627039686326828
15.48,1.0,-0.013818859015612084
15.48,2.0,0.023348500780838943
15.48,3.0,0.040488050593145974
15.839999999999998,0.0,-0.04733333072195034
15.839999999999998,1.0,-0.01647458908207966
15.839999999999998,2.0,0.020304429534231616
15.839999999999998,3.0,0.039085752216201364
16.200000000000003,0.0,-0.04832351424447001
16.200000000000003,1.0,-0.018995998663722702
16.200000000000003,2.0,0.01729690163792741
16.200000000000003,3.0,0.03755100368068609
16.560000000000002,0.0,-0.049247228213253
16.560000000000002,1.0,-0.0213884452743045
16.560000000000002,2.0,0.014333916349422271
16.560000000000002,3.0,0.03589812179941587
16.919999999999998,0.0,-0.050110226675752045
16.919999999999998,1.0,-0.02365735010392722
16.919999999999998,2.0,0.011422335890864943
16.919999999999998,3.0,0.034140856768072325
17.28,0.0,-0.05091778179171769
17.28,1.0,-0.025808148326270874
17.28,2.0,0.008567979283706784
17.28,3.0,0.03229234450865581
17.64,0.0,-0.05167472487757774
17.64,1.0,-0.02784624751471121
17.64,2.0,0.005775712189697524
17.64,3.0,0.0303650714302095
18.0,0.0,-0.052385483968345525
18.0,1.0,-0.029776993135988583
18.0,2.0,0.00304953239999195
18.0,3.0,0.02837085015214935
18.36,0.0,-0.053054118190917876
18.36,1.0,-0.031605640207819086
18.36,2.0,0.00039265073942829076
18.36,3.0,0.02632080482849819
18.720000000000002,0.0,-0.05368434921808429
18.720000000000002,1.0,-0.03333733031162289
18.720000000000002,2.0,-0.002192432743924222
18.720000000000002,3.0,0.02422536480883286
19.080000000000002,0.0,-0.054279590050441584
19.080000000000002,1.0,-0.034977073245411106
19.080000000000002,2.0,-0.004703857349713125
19.080000000000002,3.0,0.022094265471140684
19.439999999999998,0.0,-0.05484297135245253
19.439999999999998,1.0,-0.03652973268547566
19.439999999999998,2.0,-0.007140335034726775
19.439999999999998,3.0,0.019936555160851466
19.800000000000004,0.0,-0.05537736555053119
19.800000000000004,1.0,-0.03800001530007702
19.800000000000004,2.0,-0.009501088384727296
19.800000000000004,3.0,0.01776060726743367
20.16,0.0,-0.055885408882719645
20.16,1.0,-0.039392462824892505
20.16,2.0,-0.011785793130296263
20.16,3.0,0.0155741365637736
20.52,0.0,-0.05636952157445396
20.52,1.0,-0.040711446668898255
20.52,2.0,-0.01399452505593679
20.52,3.0,0.01338421902323006
20.880000000000003,0.0,-0.056831926299716784
20.880000000000003,1.0,-0.04196116467210498
20.880000000000003,2.0,-0.016127711127422728
20.880000000000003,3.0,0.011197314414062909
21.24,0.0,-0.05727466507361889
21.24,1.0,-0.04314563968315266
21.24,2.0,-0.018186084645221534
21.24,3.0,0.009019291050367695
21.6,0.0,-0.057699614709756375
21.6,1.0,-0.044268719666281875
21.6,2.0,-0.02017064422035375
21.6,3.0,0.006855452152652486
21.96,0.0,-0.0581085009653215
21.96,1.0,-0.0453340790838741
21.96,2.0,-0.02208261636221831
21.96,3.0,0.004710563339463736
22.32,0.0,-0.05850291148513698
22.32,1.0,-0.04634522133342678
22.32,2.0,-0.023923421465058325
22.32,3.0,0.002588880834159646
22.68,0.0,-0.05888430764772057
22.68,1.0,-0.047305482046518854
22.68,2.0,-0.02569464297997648
22.68,3.0,0.0004941800281397235
23.04,0.0,-0.05925403540687757
23.04,1.0,-0.04821803308290029
23.04,2.0,-0.02739799956209943
23.04,3.0,-0.0015702159062733756
23.399999999999995,0.0,-0.05961333521457135
23.399999999999995,1.0,-0.04908588707531614
23.399999999999995,2.0,-0.02903531998725306
23.399999999999995,3.0,-0.003601407613264662
23.76,0.0,-0.05996335110374851
23.76,1.0,-0.049911902400448405
23.76,2.0,-0.030608520638597092
23.76,3.0,-0.0055968915791950735
24.12,0.0,-0.06030513900285239
24.12,1.0,-0.05069878846897069
24.12,2.0,-0.03211958537119841
24.12,3.0,-0.007554532766849142
24.48,0.0,-0.06063967434768358
24.48,1.0,-0.05144911124300311
24.48,2.0,-0.03357054757056588
24.48,3.0,-0.009472538005230291
24.840000000000003,0.0,-0.06096785905088353
24.840000000000003,1.0,-0.05216529890283805
24.840000000000003,2.0,-0.034963474229981806
24.840000000000003,3.0,-0.011349430252388437
25.200000000000003,0.0,-0.06129052788377365
25.200000000000003,1.0,-0.05284964759658095
25.200000000000003,2.0,-0.03630045188062958
25.200000000000003,3.0,-0.01318402382266548
25.560000000000002,0.0,-0.06160845432120521
25.560000000000002,1.0,-0.053504327216808534
25.560000000000002,2.0,-0.03758357421776015
25.560000000000002,3.0,-0.014975400647202264
25.919999999999998,0.0,-0.06192235589500772
25.919999999999998,1.0,-0.05413138715752552
25.919999999999998,2.0,-0.038814931275453546
25.919999999999998,3.0,-0.016722887616600346
26.279999999999998,0.0,-0.06223289909850127
26.279999999999998,1.0,-0.054732762012282166
26.279999999999998,2.0,-0.039996600011871664
26.279999999999998,3.0,-0.018426035037641952
26.639999999999997,0.0,-0.06254070388031963
26.639999999999997,1.0,-0.05531027718168957
26.639999999999997,2.0,-0.04113063617588253
26.639999999999997,3.0,-0.020084596221284556
27.0,0.0,-0.06284634776294329
27.0,1.0,-0.055865654364149364
27.0,2.0,-0.04221906733487302
27.0,3.0,-0.02169850820655128
27.36,0.0,-0.06315036961781484
27.36,1.0,-0.056400516909096865
27.36,2.0,-0.04326388695202077
27.36,3.0,-0.023267873614464918
27.72,0.0,-0.06345327312702231
27.72,1.0,-0.056916395016301635
27.72,2.0,-0.0442670494095978
27.72,3.0,-0.024792943617240937
28.08,0.0,-0.06375552995794465
28.08,1.0,-0.057414730768900135
28.08,2.0,-0.04523046588263302
28.08,3.0,-0.02627410200067981
28.440000000000005,0.0,-0.06405758267589601
28.440000000000005,1.0,-0.05789688299087281
28.440000000000005,2.0,-0.04615600097480055
28.440000000000005,3.0,-0.027711850291700202
28.800000000000004,0.0,-0.06435984741703304
28.800000000000004,1.0,-0.05836413192275458
28.800000000000004,2.0,-0.04704547003541393
28.800000000000004,3.0,-0.029106793918194818
29.16,0.0,-0.0646627163424256
29.16,1.0,-0.0588176837115979
29.16,2.0,-0.04790063708307635
29.16,3.0,-0.030459629364635532
29.519999999999996,0.0,-0.06496655989181832
29.519999999999996,1.0,-0.05925867471334101
29.519999999999996,2.0,-0.04872321326787521
29.519999999999996,3.0,-0.03177113228406725
29.880000000000006,0.0,-0.06527172885469223
29.880000000000006,1.0,-0.05968817560743833
29.880000000000006,2.0,-0.049514855809722036
29.880000000000006,3.0,-0.033042146524992155
30.240000000000002,0.0,-0.06557855627412135
30.240000000000002,1.0,-0.060107195325024065
30.240000000000002,2.0,-0.050277167356153285
30.240000000000002,3.0,-0.03427357403043629
30.599999999999998,0.0,-0.06588735919789812
30.599999999999998,1.0,-0.060516684793005204
30.599999999999998,2.0,-0.051011695707837035
30.599999999999998,3.0,-0.03546636556552052
30.96,0.0,-0.06619844029046273
30.96,1.0,-0.06091754049763676
30.96,2.0,-0.05171993386485951
30.96,3.0,-0.03662151222975574
31.319999999999997,0.0,-0.06651208931720465
31.319999999999997,1.0,-0.06131060787165321
31.319999999999997,2.0,-0.052403320351327665
31.319999999999997,3.0,-0.03774003771029655
31.679999999999996,0.0,-0.0668285845126011
31.679999999999996,1.0,-0.06169668450987498
31.679999999999996,2.0,-0.05306323977980565
31.679999999999996,3.0,-0.038822991232909665
32.040000000000006,0.0,-0.06714819384212323
32.040000000000006,1.0,-0.06207652321853274
32.040000000000006,2.0,-0.05370102362099338
32.040000000000006,3.0,-0.03987144116821639
32.400000000000006,0.0,-0.06747117616737164
32.400000000000006,1.0,-0.06245083490406955
32.400000000000006,2.0,-0.05431795114738325
32.400000000000006,3.0,-0.040886469251708135
32.76,0.0,-0.06779778232245626
32.76,1.0,-0.06282029130724887
32.76,2.0,-0.054915250523031034
32.76,3.0,-0.04186916537736707
33.120000000000005,0.0,-0.06812825610999873
33.120000000000005,1.0,-0.06318552758872009
33.120000000000005,2.0,-0.05549410001425237
33.120000000000005,3.0,-0.04282062292590183
33.48,0.0,-0.06846283522354035
33.48,1.0,-0.06354714477230061
33.48,2.0,-0.05605562929903485
33.48,3.0,-0.04374193459023079
33.839999999999996,0.0,-0.06880175210260298
33.839999999999996,1.0,-0.06390571205206008
33.839999999999996,2.0,-0.05660092085515522
33.839999999999996,3.0,-0.04463418866234825
34.2,0.0,-0.06914523472697631
34.2,1.0,-0.06426176896962765
34.2,2.0,-0.057131011409392585
34.2,3.0,-0.04549846574726235
34.56,0.0,-0.06949350735520099
34.56,1.0,-0.06461582746764805
34.56,2.0,-0.05764689343219054
34.56,3.0,-0.046335835871438746
34.92,0.0,-0.06984679121234016
34.92,1.0,-0.06496837382569431
34.92,2.0,-0.05814951666408241
34.92,3.0,-0.04714735595472597
35.28,0.0,-0.07020530513173284
35.28,1.0,-0.06531987048436783
35.28,2.0,-0.05863978966167682
35.28,3.0,-0.04793406761652186
35.64000000000001,0.0,-0.0705692661550037
35.64000000000001,1.0,-0.06567075776349185
35.64000000000001,2.0,-0.0591185813528341
35.64000000000001,3.0,-0.048696995288509015
36.0,0.0,-0.07093889009378085
36.0,1.0,-0.06602145548002625
36.0,2.0,-0.059586722591680186
36.0,3.0,-0.04943714460790982
36.36000000000001,0.0,-0.07131439205707046
36.36000000000001,1.0,-0.06637236447102879
36.36000000000001,2.0,-0.060045007705697984
36.36000000000001,3.0,-0.05015550106675715
36.72,0.0,-0.07169598694738699
36.72,1.0,-0.06672386802705432
36.72,2.0,-0.060494196027979896
36.72,3.0,-0.05085302889435894
37.08,0.0,-0.07208388992844661
37.08,1.0,-0.06707633324098339
37.08,2.0,-0.06093501340888974
37.08,3.0,-0.05153067015147883
37.440000000000005,0.0,-0.07247831686741968
37.440000000000005,1.0,-0.06743011227709861
37.440000000000005,2.0,-0.06136815370233695
37.440000000000005,3.0,-0.05218934401618203
37.800000000000004,0.0,-0.07287948475405237
37.800000000000004,1.0,-0.06778554356509758
37.800000000000004,2.0,-0.06179428022231015
37.800000000000004,3.0,-0.05282994624281745
38.160000000000004,0.0,-0.0732876120988113
38.160000000000004,1.0,-0.06814295292347428
38.160000000000004,2.0,-0.06221402716666269
38.160000000000004,3.0,-0.0534533487768023
38.52,0.0,-0.0737029193127201
38.52,1.0,-0.06850265461647087
38.52,2.0,-0.06262800100510901
38.52,3.0,-0.05406039950916686
38.879999999999995,0.0,-0.07412562907012088
38.879999999999995,1.0,-0.06886495234870349
38.879999999999995,2.0,-0.06303678182946015
38.879999999999995,3.0,-0.054651922155999344
39.239999999999995,0.0,-0.0745559666565141
39.239999999999995,1.0,-0.06923014020120011
39.239999999999995,2.0,-0.06344092466433615
39.239999999999995,3.0,-0.05522871624914494
39.60000000000001,0.0,-0.07499416030314521
39.60000000000001,1.0,-0.06959850351255881
39.60000000000001,2.0,-0.06384096073723189
39.60000000000001,3.0,-0.05579155722540108
39.96,0.0,-0.07544044150972695
39.96,1.0,-0.06997031970869827
39.96,2.0,-0.06423739870700729
39.96,3.0,-0.056341196602758714
40.32,0.0,-0.07589504535651592
40.32,1.0,-0.07034585908438462
40.32,2.0,-0.06463072585036844
40.32,3.0,-0.056878362232815505
40.68,0.0,-0.07635821080741234
40.68,1.0,-0.07072538553969032
40.68,2.0,-0.0650214092061443
40.68,3.0,-0.057403758619733125
41.04,0.0,-0.0768301810049401
41.04,1.0,-0.07110915727433209
41.04,2.0,-0.0654098966773704
41.04,3.0,-0.057918067296752085
41.4,0.0,-0.077311203558045
41.4,1.0,-0.07149742744260301
41.4,2.0,-0.06579661809152793
41.4,3.0,-0.05842194725204308
41.760000000000005,0.0,-0.07780153082424057
41.760000000000005,1.0,-0.07189044477145501
41.760000000000005,2.0,-0.06618198621935178
41.760000000000005,3.0,-0.0589160353965541
42.12,0.0,-0.07830142018645692
42.12,1.0,-0.07228845414432783
42.12,2.0,-0.06656639775280127
42.12,3.0,-0.059400947067078214
42.48,0.0,-0.0788111343255391
42.48,1.0,-0.07269169715293611
42.48,2.0,-0.06695023424302349
42.48,3.0,-0.059877276558374604
42.839999999999996,0.0,-0.07933094148941766
42.839999999999996,1.0,-0.07310041261910971
42.839999999999996,2.0,-0.06733386299920063
42.839999999999996,3.0,-0.060345597678907126
43.2,0.0,-0.07986111575949728
43.2,1.0,-0.0735148370889469
43.2,2.0,-0.06771763794903762
43.2,3.0,-0.06080646432511028
43.56,0.0,-0.08040193731447154
43.56,1.0,-0.0739352053009954
43.56,2.0,-0.06810190046222608
43.56,3.0,-0.06126041106986069
43.92,0.0,-0.08095369269305586
43.92,1.0,-0.07436175063035222
43.92,2.0,-0.06848698013766086
43.92,3.0,-0.061707953760906875
44.28,0.0,-0.08151667505527449
44.28,1.0,-0.07479470551036993
44.28,2.0,-0.06887319555578575
44.28,3.0,-0.062149590125962106
44.64,0.0,-0.08209118444324837
44.64,1.0,-0.07523430183350133
44.64,2.0,-0.06926085499706147
44.64,3.0,-0.06258580038096628
45.0,0.0,-0.08267752804180617
45.0,1.0,-0.07568077133286621
45.0,2.0,-0.06965025712780104
45.0,3.0,-0.06301704783893047
45.36,0.0,-0.08327602043933613
45.36,1.0,-0.07613434594574642
45.36,2.0,-0.0700416916545823
45.36,3.0,-0.06344377951672975
45.72,0.0,-0.08388698388898952
45.72,1.0,-0.07659525816054291
45.72,2.0,-0.07043543994835932
45.72,3.0,-0.06386642673770027
46.08,0.0,-0.08451074857100949
46.08,1.0,-0.07706374134814453
46.08,2.0,-0.07083177563947096
46.08,3.0,-0.0642854057281026
46.440000000000005,0.0,-0.08514765285589476
46.440000000000005,1.0,-0.07754003007909915
46.440000000000005,2.0,-0.07123096518481642
46.440000000000005,3.0,-0.06470111820580904
46.79999999999999,0.0,-0.085798043569012
46.79999999999999,1.0,-0.0780243604273343
46.79999999999999,2.0,-0.07163326840817952
46.79999999999999,3.0,-0.06511395195971748
47.160000000000004,0.0,-0.08646227625655278
47.160000000000004,1.0,-0.07851697026173454
47.160000000000004,2.0,-0.07203893901498315
47.160000000000004,3.0,-0.06552428141877087
47.52,0.0,-0.08714071545336743
47.52,1.0,-0.07901809952621708
47.52,2.0,-0.07244822508253268
47.52,3.0,-0.06593246820944376
47.88,0.0,-0.08783373495214253
47.88,1.0,-0.07952799050927961
47.88,2.0,-0.07286136952682654
47.88,3.0,-0.0663388617008982
48.24,0.0,-0.08854171807457689
48.24,1.0,-0.08004688810377658
48.24,2.0,-0.07327861054695983
48.24,3.0,-0.06674379953701504
48.599999999999994,0.0,-0.08926505794442896
48.599999999999994,1.0,-0.0805750400576386
48.599999999999994,2.0,-0.07370018204824991
48.599999999999994,3.0,-0.06714760815483345
48.96,0.0,-0.09000415776202964
48.96,1.0,-0.0811126972161409
48.96,2.0,-0.07412631404492664
48.96,3.0,-0.06755060328888085
49.32000000000001,0.0,-0.09075943108068074
49.32000000000001,1.0,-0.08166011375652005
49.32000000000001,2.0,-0.07455723304345785
49.32000000000001,3.0,-0.06795309046102194
49.68000000000001,0.0,-0.09153130208468507
49.68000000000001,1.0,-0.08221754741521181
49.68000000000001,2.0,-0.0749931624073863
49.68000000000001,3.0,-0.06835536545569898
50.03999999999999,0.0,-0.09232020586833478
50.03999999999999,1.0,-0.08278525970850126
50.03999999999999,2.0,-0.07543432270457551
50.03999999999999,3.0,-0.06875771478028003
50.400000000000006,0.0,-0.09312658871687685
50.400000000000006,1.0,-0.08336351614683846
50.400000000000006,2.0,-0.07588093203768587
50.400000000000006,3.0,-0.06916041611053636
50.76,0.0,-0.09395090838760112
50.76,1.0,-0.08395258644340053
50.76,2.0,-0.0763332063587212
50.76,3.0,-0.0695637387212722
51.120000000000005,0.0,-0.09479363439197463
51.120000000000005,1.0,-0.08455274471715057
51.120000000000005,2.0,-0.07679135976845597
51.120000000000005,3.0,-0.06996794390193628
51.480000000000004,0.0,-0.09565524827805216
51.480000000000004,1.0,-0.08516426969078061
51.480000000000004,2.0,-0.0772556048014188
51.480000000000004,3.0,-0.07037328535772591
51.839999999999996,0.0,-0.09653624391226145
51.839999999999996,1.0,-0.08578744488391088
51.839999999999996,2.0,-0.07772615269717864
51.839999999999996,3.0,-0.07078000959591257
52.199999999999996,0.0,-0.09743712776117519
52.199999999999996,1.0,-0.08642255880158523
52.199999999999996,2.0,-0.07820321365862437
52.199999999999996,3.0,-0.07118835629790077
52.559999999999995,0.0,-0.09835841917113441
52.559999999999995,1.0,-0.0870699051185575
52.559999999999995,2.0,-0.0786869970978703
52.559999999999995,3.0,-0.07159855867706177
52.92000000000001,0.0,-0.09930065064680527
52.92000000000001,1.0,-0.0877297828593786
52.92000000000001,2.0,-0.07917771187037825
52.92000000000001,3.0,-0.0720108438226914
53.279999999999994,0.0,-0.10026436812648853
53.279999999999994,1.0,-0.08840249657439614
53.279999999999994,2.0,-0.07967556649793206
53.279999999999994,3.0,-0.07242543303043014
53.64000000000001,0.0,-0.10125013125416338
53.64000000000001,1.0,-0.08908835651193492
53.64000000000001,2.0,-0.08018076938084384
53.64000000000001,3.0,-0.07284254211922736
54.0,0.0,-0.10225851364726601
54.0,1.0,-0.0897876787865739
54.0,2.0,-0.08069352900026416
54.0,3.0,-0.07326238173544564
54.36,0.0,-0.10329010315899279
54.36,1.0,-0.09050078554374519
54.36,2.0,-0.08121405411064231
54.36,3.0,-0.07368515764427297
54.72,0.0,-0.10434550213422611
54.72,1.0,-0.09122800512037088
54.72,2.0,-0.08174255392315644
54.72,3.0,-0.07411107100879732
55.08,0.0,-0.10542532765763646
55.08,1.0,-0.0919696722018628
55.08,2.0,-0.08227923828034278
55.08,3.0,-0.07454031865721866
55.44,0.0,-0.10653021179322586
55.44,1.0,-0.09272612797509439
55.44,2.0,-0.08282431782247635
55.44,3.0,-0.07497309333836721
55.8,0.0,-0.1076608018127212
55.8,1.0,-0.09349772027755066
55.8,2.0,-0.08337800414591712
55.8,3.0,-0.07540958396607067
56.16,0.0,-0.10881776041282443
56.16,1.0,-0.09428480374222215
56.16,2.0,-0.08394050995397251
56.16,3.0,-0.07584997585263586
56.519999999999996,0.0,-0.110001765917902
56.519999999999996,1.0,-0.09508773993822217
56.519999999999996,2.0,-0.08451204920047584
56.519999999999996,3.0,-0.0762944509318686
56.88000000000001,0.0,-0.11121351246766409
56.88000000000001,1.0,-0.09590689750714176
56.88000000000001,2.0,-0.08509283722650274
56.88000000000001,3.0,-0.07674318797194868
57.24,0.0,-0.11245371018677641
57.24,1.0,-0.09674265229435708
57.24,2.0,-0.08568309089038717
57.24,3.0,-0.07719636277852437
57.60000000000001,0.0,-0.11372308533491449
57.60000000000001,1.0,-0.09759538747554508
57.60000000000001,2.0,-0.08628302869141535
57.60000000000001,3.0,-0.0776541483885076
57.959999999999994,0.0,-0.11502238043417634
57.959999999999994,1.0,-0.09846549367787105
57.959999999999994,2.0,-0.08689287088755204
57.959999999999994,3.0,-0.07811671525472175
58.32,0.0,-0.11635235437199576
58.32,1.0,-0.09935336909529724
58.32,2.0,-0.08751283960714318
58.32,3.0,-0.07858423142201776
58.68,0.0,-0.1177137824763026
58.68,1.0,-0.10025941959812101
58.68,2.0,-0.08814315895512159
58.68,3.0,-0.07905686269496215
59.03999999999999,0.0,-0.11910745655976118
59.03999999999999,1.0,-0.10118405883566428
59.03999999999999,2.0,-0.08878405511379128
59.03999999999999,3.0,-0.07953477279765497
59.39999999999999,0.0,-0.12053418493046308
59.39999999999999,1.0,-0.10212770833221896
59.39999999999999,2.0,-0.08943575643829327
59.39999999999999,3.0,-0.08001812352581084
59.76000000000001,0.0,-0.12199479236495847
59.76000000000001,1.0,-0.10309079757531592
59.76000000000001,2.0,-0.0900984935471989
59.76000000000001,3.0,-0.08050707489180109
60.120000000000005,0.0,-0.12349012004039572
60.120000000000005,1.0,-0.10407376409588398
60.120000000000005,2.0,-0.09077249940811782
60.120000000000005,3.0,-0.08100178526250978
60.480000000000004,0.0,-0.1250210254210593
60.480000000000004,1.0,-0.10507705353981223
60.480000000000004,2.0,-0.0914580094185613
60.480000000000004,3.0,-0.08150241149080006
60.84000000000001,0.0,-0.12658838209603296
60.84000000000001,1.0,-0.10610111972993863
60.84000000000001,2.0,-0.09215526148233266
60.84000000000001,3.0,-0.08200910904056258
61.199999999999996,0.0,-0.12819307956249126
61.199999999999996,1.0,-0.10714642471799163
61.199999999999996,2.0,-0.09286449608141556
61.199999999999996,3.0,-0.08252203210600761
61.56,0.0,-0.12983602295007302
61.56,1.0,-0.10821343882558221
61.56,2.0,-0.09358595634353595
61.56,3.0,-0.08304133372526401
61.92,0.0,-0.13151813268112011
61.92,1.0,-0.10930264067359907
61.92,2.0,-0.0943198881056233
61.92,3.0,-0.08356716588869517
62.279999999999994,0.0,-0.13324034406140406
62.279999999999994,1.0,-0.11041451719881401
62.279999999999994,2.0,-0.09506653997293313
62.279999999999994,3.0,-0.08409967964230614
62.63999999999999,0.0,-0.13500360679488566
62.63999999999999,1.0,-0.11154956365692126
62.63999999999999,2.0,-0.09582616337442751
62.63999999999999,3.0,-0.08463902518656674
63.0,0.0,-0.13680888441720107
63.0,1.0,-0.11270828361111462
63.0,2.0,-0.09659901261415982
63.0,3.0,-0.08518535197084454
63.35999999999999,0.0,-0.13865715363991793
63.35999999999999,1.0,-0.11389118890491723
63.35999999999999,2.0,-0.09738534491879403
63.35999999999999,3.0,-0.08573880878388884
63.720000000000006,0.0,-0.14054940360000767
