theta,followerNo,deviation
23.76,2.0,0.06804839444547395
23.76,3.0,0.08814068338067615
24.12,0.0,0.04406826177495571
24.12,1.0,0.051973577999938625
24.12,2.0,0.06683852818376179
24.12,3.0,0.08657073298855944
24.48,0.0,0.043762025308581975
24.48,1.0,0.05135492186127433
24.48,2.0,0.06567542816076921
24.48,3.0,0.08503200074309558
24.840000000000003,0.0,0.04345991730727472
24.840000000000003,1.0,0.05076208472645005
24.840000000000003,2.0,0.06455744780764738
24.840000000000003,3.0,0.08352566749674883
25.200000000000003,0.0,0.043161284370981434
25.200000000000003,1.0,0.05019327919319072
25.200000000000003,2.0,0.06348292646474363
25.200000000000003,3.0,0.08205267832193641
25.560000000000002,0.0,0.04286551939276384
25.560000000000002,1.0,0.049646815880155515
25.560000000000002,2.0,0.062450199112656035
25.560000000000002,3.0,0.0806137618653282
25.919999999999998,0.0,0.04257205746265891
25.919999999999998,1.0,0.04912109888638816
25.919999999999998,2.0,0.06145760486781593
25.919999999999998,3.0,0.07920944882351799
26.279999999999998,0.0,0.042280372114263276
26.279999999999998,1.0,0.048614621303735284
26.279999999999998,2.0,0.06050349435399238
26.279999999999998,3.0,0.07784008951023424
26.639999999999997,0.0,0.04198997188480269
26.639999999999997,1.0,0.04812596080641285
26.639999999999997,2.0,0.059586236054066655
26.639999999999997,3.0,0.07650587049811364
27.0,0.0,0.041700397161538616
27.0,1.0,0.047653775337349824
27.0,2.0,0.05870422173887846
27.0,3.0,0.07520683032899855
27.36,0.0,0.041411217290197255
27.36,1.0,0.047196798906984805
27.36,2.0,0.057855871063176245
27.36,3.0,0.07394287429609792
27.72,0.0,0.041122027922320115
27.72,1.0,0.046753837516671615
27.72,2.0,0.05703963541189405
27.72,3.0,0.07271378830907738
28.08,0.0,0.04083244858148971
28.08,1.0,0.046323765215901425
28.08,2.0,0.05625400107361678
28.08,3.0,0.07151925185957175
28.440000000000005,0.0,0.04054212042914873
28.440000000000005,1.0,0.04590552029994632
28.440000000000005,2.0,0.05549749181199659
28.440000000000005,3.0,0.07035885010987619
28.800000000000004,0.0,0.04025070421305599
28.800000000000004,1.0,0.045498101652501344
28.800000000000004,2.0,0.05476867090008963
28.800000000000004,3.0,0.06923208513180557
29.16,0.0,0.03995787838232112
29.16,1.0,0.0451005652358587
29.16,2.0,0.05406614267729992
29.16,3.0,0.06813838632592173
29.519999999999996,0.0,0.03966333735489869
29.519999999999996,1.0,0.04471202072976488
29.519999999999996,2.0,0.053388553683258344
29.519999999999996,3.0,0.06707712005384558
29.880000000000006,0.0,0.039366789924015766
29.880000000000006,1.0,0.04433162831874071
29.880000000000006,2.0,0.05273459341849773
29.880000000000006,3.0,0.06604759851822517
30.240000000000002,0.0,0.03906795779171368
30.240000000000002,1.0,0.04395859562647386
30.240000000000002,2.0,0.052102994777128764
30.240000000000002,3.0,0.06504908792595843
30.599999999999998,0.0,0.03876657421844509
30.599999999999998,1.0,0.043592174795198835
30.599999999999998,2.0,0.05149253419258981
30.599999999999998,3.0,0.06408081597118498
30.96,0.0,0.038462382778284177
30.96,1.0,0.04323165970712317
30.96,2.0,0.05090203153382733
30.96,3.0,0.0631419786745877
31.319999999999997,0.0,0.038155136211031504
31.319999999999997,1.0,0.042876383344242264
31.319999999999997,2.0,0.05033034978558759
31.319999999999997,3.0,0.06223174661557329
31.679999999999996,0.0,0.037844595362326316
31.679999999999996,1.0,0.04252571528277693
31.679999999999996,2.0,0.04977639454318816
31.679999999999996,3.0,0.061349270593408445
32.040000000000006,0.0,0.037530528204238855
32.040000000000006,1.0,0.04217905931778154
32.040000000000006,2.0,0.04923911334920206
32.040000000000006,3.0,0.06049368675279787
32.400000000000006,0.0,0.037212708929040605
32.400000000000006,1.0,0.041835851213379405
32.400000000000006,2.0,0.04871749489665733
32.400000000000006,3.0,0.05966412120838216
32.76,0.0,0.03689091711013015
32.76,1.0,0.04149555657379267
32.76,2.0,0.04821056812071989
32.76,3.0,0.05885969420174164
33.120000000000005,0.0,0.036564936923558555
33.120000000000005,1.0,0.041157668830416716
33.120000000000005,2.0,0.04771740119860235
33.120000000000005,3.0,0.05807952382317749
33.48,0.0,0.03623455642504503
33.48,1.0,0.04082170733981183
33.48,2.0,0.04723710047515173
33.48,3.0,0.05732272932948601
33.839999999999996,0.0,0.03589956687774842
33.839999999999996,1.0,0.04048721558781976
33.839999999999996,2.0,0.04676880932981087
33.839999999999996,3.0,0.05658843408730241
34.2,0.0,0.03555976212562806
34.2,1.0,0.04015375949470856
34.2,2.0,0.04631170699853149
34.2,3.0,0.05587576817053064
34.56,0.0,0.035214938008692354
34.56,1.0,0.039820925816606234
34.56,2.0,0.04586500736306842
34.56,3.0,0.05518387063881991
34.92,0.0,0.03486489181622687
34.92,1.0,0.039488320638355834
34.92,2.0,0.045427957718087386
34.92,3.0,0.05451189152251401
35.28,0.0,0.034509421774352234
35.28,1.0,0.039155567953095716
35.28,2.0,0.044999837525594
35.28,3.0,0.0538589935384004
35.64000000000001,0.0,0.034148326564652276
35.64000000000001,1.0,0.038822308324079735
35.64000000000001,2.0,0.04457995716475649
35.64000000000001,3.0,0.053224353558877446
36.0,0.0,0.03378140487128212
36.0,1.0,0.038488197624172216
36.0,2.0,0.04416765668424416
36.0,3.0,0.05260716385596842
36.36000000000001,0.0,0.033408454953454125
36.36000000000001,1.0,0.03815290584895248
36.36000000000001,2.0,0.04376230456306329
36.36000000000001,3.0,0.05200663314022691
36.72,0.0,0.0330292742409406
36.72,1.0,0.03781611599907331
36.72,2.0,0.04336329648515291
36.72,3.0,0.05142198741329196
37.08,0.0,0.03264365895047483
37.08,1.0,0.037477523028084825
37.08,2.0,0.042970054132178026
37.08,3.0,0.05085247065155918
37.440000000000005,0.0,0.032251403720692906
37.440000000000005,1.0,0.03713683285185709
37.440000000000005,2.0,0.04258202399809807
37.440000000000005,3.0,0.050297345337309673
37.800000000000004,0.0,0.031852301263870064
37.800000000000004,1.0,0.03679376141594215
37.800000000000004,2.0,0.04219867622871054
37.800000000000004,3.0,0.04975589285237292
38.160000000000004,0.0,0.031446142032837354
38.160000000000004,1.0,0.03644803381749995
38.160000000000004,2.0,0.041819503488620846
38.160000000000004,3.0,0.04922741374845829
38.52,0.0,0.03103271390088036
38.52,1.0,0.036099383478346514
38.52,2.0,0.04144401985761981
38.52,3.0,0.048711227907020094
38.879999999999995,0.0,0.03061180185384771
38.879999999999995,1.0,0.03574755136608987
38.879999999999995,2.0,0.0410717597581618
38.879999999999995,3.0,0.048206674600815846
39.239999999999995,0.0,0.03018318769270012
39.239999999999995,1.0,0.03539228526030547
39.239999999999995,2.0,0.04070227691494077
39.239999999999995,3.0,0.04771311246806165
39.60000000000001,0.0,0.029746649745218345
39.60000000000001,1.0,0.03503333906095918
39.60000000000001,2.0,0.04033514334761268
39.60000000000001,3.0,0.0472299194094552
39.96,0.0,0.029301962585818853
39.96,1.0,0.03467047213628449
39.96,2.0,0.03996994839710011
39.96,3.0,0.046756492417424855
40.32,0.0,0.028848896762563747
40.32,1.0,0.03430344870769231
40.32,2.0,0.0396062977856948
40.32,3.0,0.04629224734608495
40.68,0.0,0.028387218529986047
40.68,1.0,0.033932037269293946
40.68,2.0,0.03924381271127331
40.68,3.0,0.04583661862971855
41.04,0.0,0.02791668958713478
41.04,1.0,0.033556010039611284
41.04,2.0,0.03888212897514487
41.04,3.0,0.045389058957100215
41.4,0.0,0.027437066820142686
41.4,1.0,0.03317514244355291
41.4,2.0,0.03852089614362031
41.4,3.0,0.04494903890787372
41.760000000000005,0.0,0.026948102048002465
41.760000000000005,1.0,0.03278921262247536
